0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Emotions
-704.6942138671875,69.36788177490234,4.208249092102051,12.464018821716309,5.158593654632568,6.381874084472656,-5.335752487182617,-4.355042934417725,-8.79427433013916,-4.403316974639893,1.8325777053833008,1.6972589492797852,0.12611012160778046,-3.569221019744873,1.2969003915786743,-0.41129571199417114,-4.766839504241943,-1.565028429031372,-2.058300733566284,-0.013833768665790558,-7.726365089416504,0.05977936461567879,-1.657294511795044,-4.237821102142334,-2.7509610652923584,0.7158148884773254,-5.413517951965332,1.7163968086242676,-4.669905662536621,0.2450215071439743,-4.286703586578369,-1.8765429258346558,-3.0952892303466797,-2.6625423431396484,-4.59472131729126,-0.196818009018898,-1.8430742025375366,-3.1582231521606445,-4.979186534881592,-2.6434037685394287,calm
-691.3158569335938,65.83370208740234,-4.037140369415283,15.089722633361816,6.215339183807373,3.482349157333374,-4.885654926300049,-7.746931076049805,-10.253157615661621,-3.204990863800049,3.273087501525879,-0.46710920333862305,-0.7539438009262085,-5.044662952423096,-0.8325004577636719,0.6184866428375244,-5.044071674346924,-1.9190384149551392,-1.0073555707931519,0.30885860323905945,-7.374109745025635,-1.2418957948684692,-1.8673443794250488,-3.441540241241455,-1.5958075523376465,-0.08607389032840729,-4.518379211425781,1.1708705425262451,-3.043259859085083,-0.5937530994415283,-4.581621170043945,-2.761080741882324,-4.1084818840026855,-2.5081980228424072,-4.559603214263916,-0.42773348093032837,-1.8287427425384521,-3.0243654251098633,-4.775077819824219,-3.755202531814575,calm
-646.1303100585938,63.43604278564453,-4.705013751983643,12.907814979553223,3.926320791244507,-2.5854485034942627,-5.982905864715576,-6.311689853668213,-11.837653160095215,-2.0754048824310303,-1.5885872840881348,-6.506576061248779,0.8948671221733093,-4.387031078338623,-2.690741777420044,2.4395861625671387,-8.270910263061523,-2.6026980876922607,-2.6986184120178223,-2.327235698699951,-6.097893714904785,0.14351394772529602,-3.237346649169922,-4.527713775634766,-2.893005847930908,-1.8305188417434692,-5.376277923583984,0.3486160933971405,-4.230471134185791,-0.9490988254547119,-3.077014207839966,-2.553175449371338,-2.742849588394165,-3.633537530899048,-4.353800296783447,-2.285604476928711,-2.60713267326355,-0.703982412815094,-2.130398750305176,-0.7495715022087097,happy
-631.5811157226562,63.322166442871094,-6.133518218994141,15.78336238861084,6.213467597961426,-1.2684893608093262,-6.906774997711182,-4.491342544555664,-13.980429649353027,-1.056522250175476,-0.16201162338256836,-6.0679731369018555,3.119391679763794,-3.652400016784668,-2.460493564605713,3.520350694656372,-8.102168083190918,-2.5039620399475098,0.046346358954906464,-1.4568865299224854,-6.443019390106201,0.17780211567878723,-3.876437187194824,-5.323301792144775,-0.7275758981704712,-0.8462750315666199,-3.7546842098236084,-0.3848811984062195,-3.925400495529175,-1.015698790550232,-1.764585018157959,-3.3069660663604736,-1.8259044885635376,-2.8401029109954834,-3.215977668762207,-1.5048054456710815,-1.2338738441467285,-1.958338975906372,-2.4284348487854004,-0.9577372074127197,happy
-656.4083251953125,62.54231643676758,-2.664726495742798,13.251564025878906,1.5033541917800903,0.1612091213464737,-5.986968040466309,-6.960752964019775,-14.088726997375488,-2.9940807819366455,2.057792901992798,-6.692927837371826,1.6364712715148926,-3.856452465057373,-0.937694251537323,1.8680698871612549,-7.0326972007751465,-1.723479986190796,-1.2210055589675903,-3.0504965782165527,-5.3268022537231445,-1.7330870628356934,-2.627479314804077,-3.5544521808624268,-2.6691060066223145,-0.24861079454421997,-5.326358795166016,1.4012806415557861,-2.8590304851531982,-0.5861972570419312,-2.6422278881073,-2.1885762214660645,-2.5968236923217773,-3.6029574871063232,-3.756551504135132,-1.738444209098816,-1.811070203781128,-1.108815312385559,-3.7263343334198,-2.154778480529785,happy
-652.9287109375,57.4477653503418,0.027808761224150658,18.71376609802246,2.2407946586608887,0.8378262519836426,-2.9164299964904785,-5.873826503753662,-13.817193984985352,-3.2191009521484375,0.24028360843658447,-4.203773498535156,2.20873761177063,-3.8464603424072266,-1.1358411312103271,1.5417814254760742,-7.62820291519165,-1.944846749305725,-1.5702252388000488,-2.2477147579193115,-5.866386890411377,-1.1357017755508423,-2.9160103797912598,-3.965533494949341,-3.1597180366516113,0.5176230669021606,-6.668210506439209,0.7442919611930847,-4.246720314025879,-0.27463898062705994,-3.310575485229492,-1.7951633930206299,-3.089731454849243,-2.698577880859375,-3.947976589202881,-1.6897720098495483,-2.3652565479278564,-2.3123929500579834,-4.6082329750061035,-1.8619270324707031,happy
-596.791259765625,49.54842758178711,-6.384744167327881,6.006226539611816,-1.6680140495300293,-0.8125201463699341,-12.428632736206055,-8.426094055175781,-11.485936164855957,-8.588349342346191,-1.0570060014724731,-6.68246603012085,-2.2655487060546875,-3.4416301250457764,-7.10338830947876,-0.47583267092704773,-7.761382579803467,-2.6403732299804688,-3.17109751701355,-4.597750663757324,-5.646152019500732,-2.693781614303589,-4.275152683258057,-4.170164108276367,-3.599285364151001,-1.3258920907974243,-2.2204062938690186,2.8930044174194336,0.7116999626159668,1.21992027759552,-2.387669563293457,-1.2985221147537231,-1.8103395700454712,1.52684485912323,1.103669285774231,5.478933334350586,2.2378437519073486,0.8243609666824341,-1.458357572555542,-0.5876254439353943,happy
-560.0926513671875,55.183109283447266,-11.826187133789062,5.8025946617126465,2.1097962856292725,-1.559523105621338,-11.414463996887207,-7.296623229980469,-14.805032730102539,-7.140439987182617,2.974120616912842,-7.601741313934326,-1.9297846555709839,-1.6829464435577393,-6.232723236083984,1.0442028045654297,-7.599879741668701,-5.628975868225098,-2.7525887489318848,-4.38902473449707,-6.4028096199035645,-3.8980464935302734,-3.6787190437316895,-4.3016815185546875,-2.361738681793213,1.2223610877990723,-4.370848178863525,1.0177993774414062,-1.0083537101745605,-2.2088334560394287,-1.0232136249542236,1.997225046157837,0.728315532207489,1.397581696510315,-0.5464756488800049,4.313165664672852,4.153223514556885,5.3804755210876465,1.5510941743850708,0.08858181536197662,happy
-517.9983520507812,48.42935562133789,-10.631230354309082,8.240811347961426,-0.580183207988739,-1.7672244310379028,-10.82508659362793,-8.834173202514648,-18.274192810058594,-4.522710800170898,-0.38373830914497375,-8.764273643493652,-0.2545214593410492,-3.4930553436279297,-7.331167221069336,2.1078624725341797,-9.868227005004883,-3.5537948608398438,-2.6766726970672607,-4.439476013183594,-7.34775972366333,-2.1259467601776123,-5.054833889007568,-5.125242710113525,-4.422104835510254,-2.7044677734375,-6.097089767456055,-1.5457210540771484,-5.2777323722839355,-1.7235193252563477,-0.46710336208343506,-0.11919465661048889,1.6152722835540771,1.0667592287063599,0.3197507858276367,1.8801833391189575,2.9320521354675293,2.3883211612701416,0.8843628168106079,2.3764185905456543,happy
-539.4446411132812,50.090362548828125,-9.412654876708984,7.331817150115967,-1.5387508869171143,-2.915135383605957,-10.203468322753906,-9.219710350036621,-17.610708236694336,-6.740697383880615,-2.1607701778411865,-6.623501300811768,-0.6611909866333008,-2.43123722076416,-8.128457069396973,0.5068222284317017,-8.942593574523926,-5.299637794494629,-2.962428331375122,-2.8136215209960938,-8.275551795959473,-2.4930684566497803,-4.555368423461914,-6.140740394592285,-4.655978679656982,-1.518903136253357,-7.057229518890381,-1.7564828395843506,-4.4334330558776855,-2.8198695182800293,-3.0981943607330322,-1.770633339881897,-3.098926544189453,1.5658835172653198,-0.6543496251106262,3.7664170265197754,1.306855320930481,1.4008724689483643,0.5711947083473206,2.2770588397979736,happy
-681.0886840820312,61.20893096923828,-2.361429452896118,14.60926342010498,6.424039840698242,-2.4805710315704346,-2.860464572906494,-8.270591735839844,-11.429062843322754,-4.070112705230713,-4.636812686920166,-1.322848916053772,-1.223659634590149,-6.030126571655273,-2.304384469985962,-0.9509362578392029,-5.82260274887085,-4.289968967437744,-3.38708233833313,-0.5479177832603455,-7.148106575012207,-2.107619047164917,-2.8860840797424316,-4.725279808044434,-2.327486753463745,-1.5943162441253662,-4.806417465209961,-1.0763187408447266,-2.640979766845703,-1.7754919528961182,-2.5946030616760254,-2.0313100814819336,-2.7148077487945557,-2.1721837520599365,-4.72459602355957,-2.734976053237915,-2.390871524810791,-2.284803628921509,-3.8168227672576904,-2.8076393604278564,sad
-699.3178100585938,65.86637115478516,-1.4695123434066772,16.901195526123047,8.154821395874023,-0.100982666015625,-0.18945947289466858,-7.2291460037231445,-10.660557746887207,-5.17381477355957,-2.092038154602051,-1.6745896339416504,-2.088059425354004,-3.128110408782959,-1.0312466621398926,-0.5564649105072021,-4.043363571166992,-2.3904988765716553,-1.9477763175964355,0.22683577239513397,-6.936131954193115,-0.9522667527198792,-1.5519226789474487,-4.213107585906982,-1.6936966180801392,-1.1588265895843506,-4.198270797729492,-0.973569393157959,-3.638869285583496,-1.1392056941986084,-1.9399917125701904,-2.160170078277588,-2.9159035682678223,-1.9591225385665894,-4.464572906494141,-0.5613018870353699,-2.2402827739715576,-2.3384530544281006,-3.731513500213623,-2.8542778491973877,sad
-735.717529296875,60.750244140625,-3.785146474838257,14.374076843261719,6.250600814819336,-1.4310756921768188,-2.0664591789245605,-7.2370829582214355,-11.304367065429688,-3.4978764057159424,-1.3165076971054077,-1.0398876667022705,-1.5937148332595825,-3.062547445297241,-3.0109305381774902,0.02142220363020897,-4.856052875518799,-5.939772605895996,-0.9632392525672913,-0.21937960386276245,-6.45496940612793,-1.898116111755371,-3.1705384254455566,-4.271482944488525,-1.9465582370758057,-0.5471014380455017,-3.20243501663208,0.15020407736301422,-3.439058303833008,0.36261168122291565,-2.702134370803833,-3.445507287979126,-1.9367839097976685,-1.2815264463424683,-3.261131525039673,-0.7550730109214783,-0.9363232254981995,-2.040916919708252,-4.303200721740723,-2.7496514320373535,sad
-711.9610595703125,59.92442321777344,0.38319215178489685,15.940359115600586,5.673768997192383,0.15352076292037964,0.8922649025917053,-7.203910827636719,-12.56525707244873,-3.6554059982299805,-2.709263801574707,-2.145418167114258,-0.35364198684692383,-3.744699239730835,-2.85052490234375,2.1725592613220215,-3.4389853477478027,-3.9682371616363525,-1.8662598133087158,0.15957260131835938,-6.754101276397705,-1.7393043041229248,-2.202683448791504,-3.3960697650909424,-2.2192747592926025,-0.43804511427879333,-4.575835704803467,-2.1314697265625,-2.538803815841675,0.12391756474971771,-1.9352149963378906,-1.474700927734375,-2.1795454025268555,-2.389472007751465,-4.252270698547363,-1.5818794965744019,-2.250124216079712,-1.5863491296768188,-2.8182547092437744,-2.4968738555908203,sad
-670.1114501953125,62.82307434082031,0.5571423768997192,17.218748092651367,7.4550604820251465,-1.478175163269043,-1.2724336385726929,-7.1275248527526855,-9.77237319946289,-1.1520990133285522,-2.775757074356079,-2.271385431289673,-0.45928052067756653,-4.7539544105529785,-1.7157741785049438,1.3669331073760986,-5.2787394523620605,-2.809941291809082,-2.870105504989624,0.05607795715332031,-5.2627668380737305,-0.864500105381012,-2.5885632038116455,-4.710903167724609,-2.16999888420105,-0.6852171421051025,-3.745184898376465,0.7532479166984558,-1.937204360961914,-0.043488387018442154,-2.96824312210083,-0.8347635269165039,-3.247640371322632,-1.6806849241256714,-4.100667953491211,-1.231229305267334,-2.1868669986724854,-2.6216342449188232,-2.845492362976074,-3.205580234527588,sad
-627.6443481445312,51.2038688659668,-5.207525730133057,10.820924758911133,3.391343355178833,-3.3029513359069824,-8.977056503295898,-6.839668273925781,-15.439201354980469,-4.134802341461182,-2.500570774078369,-6.6673712730407715,0.04445934295654297,-4.623893737792969,-5.383047103881836,1.489914059638977,-9.344367980957031,-3.1813390254974365,-0.9657106399536133,-2.436523914337158,-6.7440080642700195,-1.8067009449005127,-7.363669395446777,-3.6900391578674316,-4.004627227783203,-1.288681149482727,-4.861302375793457,-2.102942943572998,-2.7778029441833496,-1.1912391185760498,-2.999410390853882,-2.829625368118286,-3.558645725250244,-1.8757339715957642,-3.913658618927002,0.9486573934555054,-0.6795258522033691,-1.6744304895401,-3.317631959915161,-1.7758359909057617,sad
-620.4120483398438,55.26412582397461,-6.000838279724121,13.997068405151367,3.66776967048645,-2.4729056358337402,-7.084649085998535,-9.022414207458496,-18.741243362426758,-4.635804176330566,-2.5257582664489746,-7.012228488922119,0.1172071173787117,-5.342791557312012,-4.029318809509277,1.6764699220657349,-6.994654655456543,-4.348524570465088,-3.124474287033081,-2.351710081100464,-7.649133682250977,-3.7160136699676514,-2.8762145042419434,-5.825082302093506,-4.879323482513428,-0.9143030643463135,-6.957276821136475,-1.3396801948547363,-3.6929097175598145,-1.6404839754104614,-3.6283557415008545,-2.431056022644043,-3.4791979789733887,-2.6808226108551025,-4.1177191734313965,-2.273097515106201,-0.8024129271507263,-0.5071541666984558,-0.6173903942108154,-0.22657571732997894,sad
-606.1060791015625,51.190696716308594,-4.475017547607422,13.707725524902344,1.9421051740646362,-2.754014730453491,-7.361366271972656,-8.50666332244873,-16.334505081176758,-3.4953882694244385,-1.7118581533432007,-5.745049476623535,0.09307823330163956,-6.062932014465332,-4.298379421234131,1.6857030391693115,-8.339622497558594,-4.126732349395752,-3.1617352962493896,-2.409515142440796,-7.238338947296143,-1.9253106117248535,-2.9449615478515625,-5.439068794250488,-3.525057077407837,-0.9117665886878967,-6.244171142578125,0.07773656398057938,-5.085124492645264,-0.6988075375556946,-3.665478467941284,-2.4936695098876953,-4.049510478973389,-2.9846417903900146,-4.171738624572754,-1.8934272527694702,-1.6327829360961914,-2.345388889312744,-3.2336463928222656,-1.9279394149780273,sad
-546.3416748046875,42.90350341796875,-6.407750606536865,13.032621383666992,-1.7944483757019043,-2.409417152404785,-4.695904731750488,-1.079172968864441,-12.8323335647583,-4.406177043914795,-1.2240135669708252,-4.406078815460205,-1.0650660991668701,-4.261330604553223,-3.623210906982422,-1.465829849243164,-6.513277053833008,-1.5580254793167114,-4.251170635223389,-3.055877923965454,-5.594827651977539,-2.2901835441589355,-4.586449146270752,-3.7538487911224365,-3.593024969100952,-1.013454556465149,-5.1421966552734375,1.4926155805587769,-2.49135422706604,-0.6028958559036255,-0.19698475301265717,-0.1958017349243164,-2.351320266723633,-1.5422074794769287,-2.6378607749938965,0.1268000304698944,-1.5312697887420654,-0.2402190864086151,-3.746546506881714,-1.1404259204864502,angry
-526.5403442382812,40.55012512207031,-5.846923351287842,8.53104019165039,-3.8284835815429688,-3.2202508449554443,-7.4750590324401855,-8.151176452636719,-13.546168327331543,-6.147716522216797,-4.91825532913208,-6.246776103973389,-3.876450777053833,-4.333685874938965,-4.994553565979004,-2.620616912841797,-8.812980651855469,-1.448636531829834,-5.9414896965026855,-3.931992769241333,-4.916207313537598,-2.3440003395080566,-2.490675687789917,-0.9481951594352722,-2.481980562210083,0.08742330223321915,-3.46818208694458,0.019803306087851524,-3.3510074615478516,-1.7885596752166748,-1.7259379625320435,-1.906408667564392,-2.5813980102539062,-1.7810370922088623,-2.5280966758728027,1.5574238300323486,-0.20375588536262512,2.7538869380950928,-0.5312012434005737,1.0650298595428467,angry
-571.1598510742188,45.75690460205078,-1.8889461755752563,12.214232444763184,-0.7662792205810547,-1.4611003398895264,-5.5919952392578125,-6.3026957511901855,-13.775704383850098,-3.818068027496338,-3.997175455093384,-4.106056213378906,-1.3070605993270874,-5.0589799880981445,-2.560849666595459,-0.2503049671649933,-7.994499683380127,-2.461409091949463,-2.4090118408203125,-4.153035640716553,-6.5269694328308105,-1.9994312524795532,-3.600858688354492,-4.642158508300781,-3.629262685775757,-1.8348835706710815,-5.279986381530762,-0.954745888710022,-2.8419008255004883,-1.7430557012557983,-1.2710967063903809,-1.1614580154418945,-0.9863151907920837,-0.809836208820343,-2.5623998641967773,0.20598500967025757,-1.0470733642578125,-0.4752752184867859,-2.2784929275512695,-0.3632553219795227,angry
-531.052978515625,44.65312194824219,-3.2490499019622803,8.975467681884766,-0.3682880401611328,-3.1031551361083984,-4.731601715087891,-6.201690673828125,-15.522318840026855,-4.622941493988037,-2.943895101547241,-5.428802490234375,-0.06843946129083633,-4.8461594581604,-4.792139053344727,1.1885753870010376,-9.502509117126465,-1.1884737014770508,-1.985487461090088,-4.616765022277832,-6.534841537475586,-0.391131728887558,-4.6641974449157715,-3.3315422534942627,-3.40971040725708,-2.4301598072052,-5.9028143882751465,-1.229429841041565,-3.3861019611358643,-1.0175806283950806,-1.1431347131729126,-0.8943406343460083,-0.17594757676124573,-1.830509901046753,-2.9520068168640137,0.7780811190605164,-1.272715449333191,1.2168864011764526,-1.633829116821289,-1.2878248691558838,angry
-349.332275390625,30.411380767822266,-20.523147583007812,1.3123856782913208,-11.870387077331543,-3.827808380126953,-13.357002258300781,-13.008143424987793,-14.113652229309082,-7.955345630645752,-6.107919216156006,-4.51240348815918,-7.562690258026123,-5.354640960693359,-4.481483459472656,-0.1989046037197113,-7.983861923217773,2.590233325958252,1.7322298288345337,4.128475666046143,2.864307403564453,5.10524845123291,3.7496137619018555,1.3625202178955078,-0.08976332098245621,1.0706284046173096,-2.359394073486328,2.947479486465454,1.6476092338562012,-0.5939756035804749,-0.40553534030914307,-0.28067731857299805,1.2283669710159302,0.8185306787490845,-2.763909339904785,2.4454634189605713,1.668190360069275,1.563854694366455,-2.5225000381469727,-0.4931176006793976,angry
-368.5743103027344,22.89318084716797,-19.35946273803711,3.8106205463409424,-10.871699333190918,-4.801290988922119,-12.85506534576416,-7.384647846221924,-17.47663116455078,-8.489612579345703,-5.3784003257751465,-7.750258445739746,-5.437629222869873,-3.1363086700439453,-6.042587757110596,-2.3484387397766113,-12.174942016601562,-5.014172554016113,-6.439485549926758,-7.2646379470825195,-6.724972248077393,-0.4611990451812744,-1.8899199962615967,2.5558557510375977,4.148569107055664,4.879835605621338,0.4086832106113434,3.9085912704467773,-2.7550065517425537,1.6812455654144287,3.018326759338379,2.8827316761016846,-1.3233104944229126,0.07385241985321045,-2.6935017108917236,2.544966220855713,1.1469368934631348,1.7676668167114258,-2.21889066696167,0.1225244402885437,angry
-401.7068786621094,30.505062103271484,-16.271894454956055,5.423804759979248,-7.228920936584473,-3.4187638759613037,-11.863017082214355,-9.063133239746094,-17.432384490966797,-6.134870529174805,-4.584326267242432,-8.24712085723877,-3.685948610305786,-4.203774452209473,-5.056756019592285,1.1873993873596191,-10.512184143066406,-1.3268555402755737,-3.802663803100586,-4.128438949584961,-3.3086795806884766,0.5305876731872559,-2.744746208190918,0.9066629409790039,-0.1475711613893509,1.927878737449646,-0.4984125792980194,1.1196613311767578,-1.57235848903656,1.3139649629592896,0.5129368305206299,1.3354101181030273,-1.329788088798523,0.22876223921775818,-1.1788952350616455,3.140977621078491,1.5214539766311646,3.4072988033294678,0.30006498098373413,1.8805443048477173,angry
-304.194580078125,22.833494186401367,-20.766605377197266,-2.4956398010253906,-11.07502269744873,-6.06020975112915,-17.53963279724121,-11.2720365524292,-16.6267147064209,-8.928221702575684,-2.964860677719116,-7.9038238525390625,-6.503942966461182,-3.8740451335906982,-4.0159912109375,-0.15917277336120605,-5.8569416999816895,2.1248652935028076,4.189168453216553,1.7683871984481812,-0.2503550946712494,2.4850614070892334,0.80521559715271,1.9597015380859375,0.02397787570953369,-0.8350748419761658,-4.4487738609313965,-0.4945003092288971,-1.839725136756897,-0.22310280799865723,-2.2092747688293457,-1.3243192434310913,-1.2026008367538452,0.16866903007030487,-1.5920597314834595,1.3700746297836304,0.42799675464630127,2.292771100997925,-1.5131125450134277,-1.3789706230163574,angry
-595.5692749023438,58.395145416259766,1.854037880897522,14.748082160949707,8.114681243896484,-2.0215024948120117,-4.586834907531738,-8.132957458496094,-12.646988868713379,-1.017799735069275,-2.642507791519165,0.8811488151550293,3.2754881381988525,-3.2235779762268066,1.2487735748291016,5.527948379516602,-4.3687849044799805,-1.53424870967865,-1.1350246667861938,-1.2200764417648315,-5.30185604095459,0.07809198647737503,-3.1777329444885254,-3.4087114334106445,-1.8372238874435425,0.31006789207458496,-3.373730182647705,1.511950135231018,-4.1020708084106445,-0.43061602115631104,-1.905830979347229,-1.055047631263733,-2.7479496002197266,-1.1340574026107788,-4.26396369934082,-1.5560497045516968,-0.5067468881607056,-0.259304940700531,-1.1275864839553833,0.45368117094039917,fear
